postTime,msgFrom,title,link,desc
2010/04/21,西安交通大学第一附属医院,关于门急诊楼弱电项目招标资格预审公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2937.htm,关于门急诊楼弱电项目招标资格预审公告
2017/02/21,西安交通大学第一附属医院,关于血小板聚集仪项目院内招标（集体采购）第二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4827.htm,关于血小板聚集仪项目院内招标（集体采购）第二次公告
2017/02/16,西安交通大学第一附属医院,关于一次性使用留置针项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4819.htm,关于一次性使用留置针项目的招标公告
2017/02/21,西安交通大学第一附属医院,关于一次性使用氧气湿化器（含一次性鼻氧管）项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4826.htm,关于一次性使用氧气湿化器（含一次性鼻氧管）项目的招标公告
2010/04/22,西安交通大学第一附属医院,关于PET-CT楼土建改造项目的资格预审及招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2939.htm,关于PET-CT楼土建改造项目的资格预审及招标公告
2010/04/28,西安交通大学第一附属医院,关于3.0T磁共振设备机房屏蔽工程项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2941.htm,关于3.0T磁共振设备机房屏蔽工程项目的招标公告
2010/04/30,西安交通大学第一附属医院,关于高频电刀项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2909.htm,关于高频电刀项目的招标公告
2010/05/14,西安交通大学第一附属医院,关于CO2激光显微外科手术系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2921.htm,关于CO2激光显微外科手术系统项目的招标公告
2010/05/06,西安交通大学第一附属医院,关于高速冷冻离心机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2913.htm,关于高速冷冻离心机项目的招标公告
2010/05/07,西安交通大学第一附属医院,关于咳痰机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2915.htm,关于咳痰机项目的招标公告
2017/02/09,西安交通大学第一附属医院,西安交通大学第一附属医院生物样本信息库装修净化工程施工资格预审公告（代招标公告）-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4807.htm,西安交通大学第一附属医院生物样本信息库装修净化工程施工资格预审公告（代招标公告）
2010/05/25,西安交通大学第一附属医院,关于便携式心动超声检测仪项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2925.htm,关于便携式心动超声检测仪项目的招标公告
2010/05/24,西安交通大学第一附属医院,关于准分子激光及其辅助设备项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2922.htm,关于准分子激光及其辅助设备项目的招标公告
2010/05/25,西安交通大学第一附属医院,关于多导睡眠呼吸检测仪项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2927.htm,关于多导睡眠呼吸检测仪项目的招标公告
2010/05/27,西安交通大学第一附属医院,关于PET-CT楼等项目防护、屏蔽工程的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2928.htm,关于PET-CT楼等项目防护、屏蔽工程的招标公告
