postTime,msgFrom,title,link,desc
2016/05/20,第四军医大学,唐都医院洗涤设备采购项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11571.htm,唐都医院洗涤设备采购项目招标公告
2016/06/08,第四军医大学,唐都医院学员宿舍楼电源改造项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11601.htm,唐都医院学员宿舍楼电源改造项目招标公告
2016/05/17,第四军医大学,唐都医院幼儿园维修改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11565.htm,唐都医院幼儿园维修改造工程招标公告
2016/06/16,第四军医大学,唐都医院门诊更换LED屏项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11625.htm,唐都医院门诊更换LED屏项目招标公告
2016/06/14,第四军医大学,西京医院被服中心烫平机安装场地改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11619.htm,西京医院被服中心烫平机安装场地改造工程招标公告
2016/06/17,第四军医大学,唐都医院住院部病区、办公室安装门禁系统招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11631.htm,唐都医院住院部病区、办公室安装门禁系统招标公告
2016/06/17,第四军医大学,唐都医院核医学科装修改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11628.htm,唐都医院核医学科装修改造工程招标公告
2016/06/08,第四军医大学,唐都医院卫生被服采购项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11594.htm,唐都医院卫生被服采购项目招标公告
2016/06/23,第四军医大学,唐都医院新建天然气锅炉房工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11654.htm,唐都医院新建天然气锅炉房工程招标公告
2016/06/28,第四军医大学,西京医院家属区部分建筑屋面防水维修工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11673.htm,西京医院家属区部分建筑屋面防水维修工程招标公告
2016/07/08,第四军医大学,关于骨科手术显微镜等设备器材集中采购结果的公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11711.htm,关于骨科手术显微镜等设备器材集中采购结果的公告公示
2016/07/04,第四军医大学,关于设备器材集中采购结果的公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11694.htm,关于设备器材集中采购结果的公告公示
2016/03/28,第四军医大学,唐都医院核医学科正电子药物制备区GMP改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11402.htm,唐都医院核医学科正电子药物制备区GMP改造工程招标公告
2016/07/12,第四军医大学,关于网络服务器等项目集中采购的公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11716.htm,关于网络服务器等项目集中采购的公告公示
2016/07/22,第四军医大学,唐都医院设备科瓦屋面改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11762.htm,唐都医院设备科瓦屋面改造工程招标公告
2016/07/22,第四军医大学,西京医院中心配电室空调系统更新改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11763.htm,西京医院中心配电室空调系统更新改造工程招标公告
2016/07/22,第四军医大学,关于医学图书等项目集中采购的二次公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11764.htm,关于医学图书等项目集中采购的二次公告公示
2016/08/19,第四军医大学,唐都医院申请公寓楼室外高低压电缆敷设安装企业报名公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11802.htm,唐都医院申请公寓楼室外高低压电缆敷设安装企业报名公告
2016/08/26,第四军医大学,唐都医院公寓楼室外管网报名公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11805.htm,唐都医院公寓楼室外管网报名公告
2016/08/09,第四军医大学,训练管理部西安第六干休所综合治理整治工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11773.htm,训练管理部西安第六干休所综合治理整治工程招标公告
2016/09/05,第四军医大学,唐都医院东配电室低压断路器工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11824.htm,唐都医院东配电室低压断路器工程招标公告
2016/06/07,第四军医大学,西京医院多联机中央空调维保招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11589.htm,西京医院多联机中央空调维保招标公告
2016/09/23,第四军医大学,唐都医院家属区1-16栋暖气、地热水管道改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11911.htm,唐都医院家属区1-16栋暖气、地热水管道改造工程招标公告
2016/09/28,第四军医大学,口腔医院医疗科研综合楼配电增容工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11927.htm,口腔医院医疗科研综合楼配电增容工程招标公告
2016/09/30,第四军医大学,关于美式障碍场等项目集中采购的公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11923.htm,关于美式障碍场等项目集中采购的公告公示
2016/10/11,第四军医大学,训管部西安第五干休所电力增容送配电工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11961.htm,训管部西安第五干休所电力增容送配电工程招标公告
2016/10/11,第四军医大学,西京医院进修生公寓3-4层整修工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11965.htm,西京医院进修生公寓3-4层整修工程招标公告
2016/06/16,第四军医大学,西京医院住院二部大楼电梯项目招标代理服务机构招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11616.htm,西京医院住院二部大楼电梯项目招标代理服务机构招标公告
2016/10/13,第四军医大学,唐都医院药剂科营具采购项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11974.htm,唐都医院药剂科营具采购项目招标公告
2016/09/20,第四军医大学,军职楼竣工结算审计机构选取招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11895.htm,军职楼竣工结算审计机构选取招标公告
2016/10/13,第四军医大学,唐都医院药剂科电梯采购项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11977.htm,唐都医院药剂科电梯采购项目招标公告
2016/10/19,第四军医大学,关于拟采用单一来源方式组织集中采购的项目公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11991.htm,关于拟采用单一来源方式组织集中采购的项目公告
2016/10/27,第四军医大学,西京医院门诊西药房改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/12001.htm,西京医院门诊西药房改造工程招标公告
2016/10/28,第四军医大学,关于拟采用单一来源方式组织集中采购的项目公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/12006.htm,关于拟采用单一来源方式组织集中采购的项目公示
2016/11/03,第四军医大学,西京医院电梯加装安全装置工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/12018.htm,西京医院电梯加装安全装置工程招标公告
2016/11/03,第四军医大学,西京医院2016-2017年度一般绿化区域维保项目招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/12014.htm,西京医院2016-2017年度一般绿化区域维保项目招标公告
2016/11/07,第四军医大学,唐都医院核医学科SPECT/CT改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/12024.htm,唐都医院核医学科SPECT/CT改造工程招标公告
2016/08/03,第四军医大学,第四军医大学万寿路干休所营院综合整治工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11768.htm,第四军医大学万寿路干休所营院综合整治工程招标公告
2016/06/17,第四军医大学,西京医院住院一部等区域部分屋面防水维修工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11638.htm,西京医院住院一部等区域部分屋面防水维修工程招标公告
2012/06/27,第四军医大学,设备器材集中采购公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8686.htm,设备器材集中采购公告
2012/09/04,第四军医大学,设备集中采购公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/8164.htm,设备集中采购公告公示
2015/11/10,第四军医大学,设备器材集中采购二次公告公示-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11020.htm,设备器材集中采购二次公告公示
2015/11/12,第四军医大学,唐都医院干部公寓楼高低压配电招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11031.htm,唐都医院干部公寓楼高低压配电招标公告
2015/11/13,第四军医大学,唐都医院脑科DSA改造工程招标公告-通知公告网,https://tongzhi.fmmu.edu.cn/info/1040/11043.htm,唐都医院脑科DSA改造工程招标公告
