postTime,msgFrom,title,link,desc
2009/06/03,陕西省人民医院,陕西省人民医院招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/11131.htm,陕西省人民医院招聘公告
2016/05/20,陕西省人民医院,陕西省人民医院关于助理护士招聘名单公示-陕西省人民医院,http://www.spph-sx.com/info/1072/22428.htm,陕西省人民医院关于助理护士招聘名单公示
2009/08/04,陕西省人民医院,陕西省人民医院招聘检验技士公告-陕西省人民医院,http://www.spph-sx.com/info/1072/11123.htm,陕西省人民医院招聘检验技士公告
2016/04/26,陕西省人民医院,陕西省人民医院重点部位安装监控设备第二次议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/22244.htm,陕西省人民医院重点部位安装监控设备第二次议标公告
2016/05/10,陕西省人民医院,陕西省人民医院保安服装采购二次议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/22315.htm,陕西省人民医院保安服装采购二次议标公告
2016/05/10,陕西省人民医院,陕西省人民医院重点部位安装监控设备三次议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/22316.htm,陕西省人民医院重点部位安装监控设备三次议标公告
2016/03/21,陕西省人民医院,陕西省人民医院2016年编制外合同制硕士招聘拟录取名单公示-陕西省人民医院,http://www.spph-sx.com/info/1072/22072.htm,陕西省人民医院2016年编制外合同制硕士招聘拟录取名单公示
2009/08/21,陕西省人民医院,招聘急诊内科医师公告-陕西省人民医院,http://www.spph-sx.com/info/1072/11098.htm,招聘急诊内科医师公告
2009/08/21,陕西省人民医院,招聘驾驶员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/11097.htm,招聘驾驶员公告
2016/03/28,陕西省人民医院,消防应急柜采购项目议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/22099.htm,消防应急柜采购项目议标公告
2016/04/08,陕西省人民医院,陕西省人民医院关于助理护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/22156.htm,陕西省人民医院关于助理护士招聘名单的公示
2009/10/29,陕西省人民医院,陕西省人民医院关于招聘护理员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11086.htm,陕西省人民医院关于招聘护理员的通知
2016/02/02,陕西省人民医院,实验楼五层实验室装修设计议标中标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/21797.htm,实验楼五层实验室装修设计议标中标公告
2016/02/02,陕西省人民医院,候诊椅采购项目议标中标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/21796.htm,候诊椅采购项目议标中标公告
2016/02/18,陕西省人民医院,陕西省人民医院2016年公开招聘工作人员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/21855.htm,陕西省人民医院2016年公开招聘工作人员公告
2009/11/06,陕西省人民医院,陕西省人民医院关于招聘住院医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11089.htm,陕西省人民医院关于招聘住院医师的通知
2016/01/20,陕西省人民医院,心脏外科招聘有证护士的公告-陕西省人民医院,http://www.spph-sx.com/info/1072/21689.htm,心脏外科招聘有证护士的公告
2010/01/29,陕西省人民医院,陕西省人民医院关于招聘护理员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11056.htm,陕西省人民医院关于招聘护理员的通知
2015/10/08,陕西省人民医院,陕西省人民医院关于部分岗位招聘的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/21076.htm,陕西省人民医院关于部分岗位招聘的通知
2015/10/14,陕西省人民医院,陕西省人民医院关于招聘合同制医技人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/21104.htm,陕西省人民医院关于招聘合同制医技人员的通知
2010/03/17,陕西省人民医院,海南三亚楼房续建项目工程决算审计议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/11008.htm,海南三亚楼房续建项目工程决算审计议标公告
2010/03/23,陕西省人民医院,陕西省人民医院关于招聘住院医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11013.htm,陕西省人民医院关于招聘住院医师的通知
2010/03/23,陕西省人民医院,陕西省人民医院关于招聘配送人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11015.htm,陕西省人民医院关于招聘配送人员的通知
2010/03/24,陕西省人民医院,陕西省人民医院护士招聘通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11018.htm,陕西省人民医院护士招聘通知
2015/10/30,陕西省人民医院,陕西省人民医院关于助理护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/21209.htm,陕西省人民医院关于助理护士招聘名单的公示
2015/11/02,陕西省人民医院,医院保卫处面向社会招聘保安公告-陕西省人民医院,http://www.spph-sx.com/info/1072/21218.htm,医院保卫处面向社会招聘保安公告
2010/04/06,陕西省人民医院,招聘收费员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10991.htm,招聘收费员公告
2010/04/21,陕西省人民医院,陕西省人民医院关于招聘住院医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/11001.htm,陕西省人民医院关于招聘住院医师的通知
2010/04/30,陕西省人民医院,医院关于招聘妇产科住院医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10971.htm,医院关于招聘妇产科住院医师的通知
2015/07/01,陕西省人民医院,有关合同制硕士招聘报名时间延长的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/19952.htm,有关合同制硕士招聘报名时间延长的通知
2015/07/01,陕西省人民医院,陕西省人民医院关于招聘合同制医技人员拟录用人员名单-陕西省人民医院,http://www.spph-sx.com/info/1072/19953.htm,陕西省人民医院关于招聘合同制医技人员拟录用人员名单
2015/07/02,陕西省人民医院,          陕西省人民医院关于ＣＴ和核磁共振专业合同制医技人员招聘考试通知-陕西省人民医院,http://www.spph-sx.com/info/1072/19974.htm,陕西省人民医院关于ＣＴ和核磁共振专业合同制医技人员招聘考试通知
2015/07/07,陕西省人民医院,医院关于ＣＴ、核磁共振专业合同制医技人员招聘名单-陕西省人民医院,http://www.spph-sx.com/info/1072/20037.htm,医院关于ＣＴ、核磁共振专业合同制医技人员招聘名单
