postTime,msgFrom,title,link,desc
2017/03/13,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6280,招标公告8
2017/03/07,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6274,招标公告7
2017/02/28,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6262,招标公告6
2017/02/28,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6261,招标公告5
2017/02/21,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6238,招标公告4
2017/02/10,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6205,招标公告3
2017/02/07,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6196,招标公告2
2017/01/20,西安市精神卫生中心,医院公告 - 西安市精神卫生中心,http://www.xajwzx.com/index.php?m=content&c=index&a=show&catid=81&id=6195,招标公告1
